NACA 4 digit Answer DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   7.07816   1.93847  17.13836   0.70520   0.10280   0.01232  -0.09690   0.00220
   0.00000   4.34210  17.98657  -0.00000   0.10970   0.00723   0.00000   0.00090
   1.96923   7.12767  12.12396   0.35280   0.09830   0.00515  -0.09220   0.00370
   8.03118   6.01970  19.49765   1.10880   0.08580   0.00847  -0.26900   0.00530
   4.63801  10.46842  14.88052  -0.14820   0.11020   0.00685  -0.03520   0.00080
   3.89000   8.49549  17.28647   0.62290   0.10080   0.00912  -0.17530   0.00260
   2.15471   7.82402  19.36536   0.35220   0.09880   0.00773  -0.09400   0.00320
   2.10290   8.90905  19.82886   0.37720   0.11510   0.00816  -0.10450  -0.00040
   7.96914   6.07841  18.24860   1.13850   0.08250   0.00815  -0.27830   0.00620
   3.97056   4.04602   4.74408   0.46830   0.10660   0.00563  -0.10530   0.00050
   7.01459   5.99714  13.91063   1.02780   0.10900   0.00705  -0.25480   0.00060
   0.96526   5.52695  12.23135   0.13870   0.10760   0.00557  -0.03350   0.00130
   1.03815   2.93099  18.92657   0.11450   0.11020   0.00754  -0.01930   0.00070
   4.67226   9.27953  13.32680   0.63870   0.19410   0.01589  -0.19620  -0.01780
   4.87668   7.95900  18.94180   0.70690   0.08060   0.00983  -0.19580   0.00660
   4.01463   6.85008   6.52265   0.65910   0.10580   0.00494  -0.17640   0.00180
   1.02659   4.99879  20.13685   0.13430   0.10820   0.00782  -0.02970   0.00120
   2.00323   4.15533  11.88339   0.24710   0.10470   0.00568  -0.05380   0.00210
   2.96741   3.97967  19.18984   0.35220   0.10700   0.00804  -0.07030   0.00130
   0.00000   4.72586  16.03703  -0.00000   0.10960   0.00670   0.00000   0.00090
   4.98913   7.68466   5.02171   0.90080  -0.01250   0.00564  -0.25060   0.02850
   2.04780   3.01495  17.13439   0.22660   0.10960   0.00725  -0.04000   0.00090
   6.05795   3.96036   7.53625   0.70820   0.10860   0.00691  -0.15530   0.00010
   6.01246   4.95624  11.07263   0.78470   0.11080   0.00664  -0.18370   0.00000
   6.97455   4.00894  14.91677   0.81510   0.10550   0.00889  -0.16940   0.00110
   0.90789   1.07767  19.39356   0.09230   0.11030   0.00768  -0.00820   0.00090
   1.12664   4.84945  10.34273   0.14990   0.10340   0.00497  -0.03500   0.00240
   7.01018   4.98594  15.72799   0.90420   0.10380   0.00792  -0.20610   0.00160
   2.17107   8.87069  19.69630   0.38770   0.11560   0.00819  -0.10740  -0.00050
   0.00000   5.55109  15.07997   0.00000   0.10930   0.00643  -0.00000   0.00100
   4.00700   3.03839   6.09011   0.43960   0.10860   0.00676  -0.08760   0.00050
   1.05706   4.74281   9.05871   0.13650   0.10040   0.00443  -0.03200   0.00360
   7.02817   1.95011  17.58968   0.69840   0.10210   0.01237  -0.09510   0.00240
   8.02973   3.98798   5.58076   0.91670   0.10710   0.00740  -0.20410  -0.00010
   8.98761   6.03147  10.01595   1.28700   0.11100   0.00748  -0.32710  -0.00060
   0.00000   4.16443   7.96671  -0.00020   0.10000   0.00396   0.00000   0.00370
   4.76972   6.06884   2.65629   0.66810   0.10590   0.00576  -0.17540  -0.00060
   0.00000   4.89822   1.90120  -0.00000   0.10820   0.00874  -0.00000  -0.00070
   0.00000   4.57557   8.85783  -0.00050   0.10230   0.00431   0.00010   0.00290
   2.81833   4.11821   8.27679   0.33830   0.11750   0.00451  -0.07540  -0.00080
   2.89344   3.30068  11.57178   0.32830   0.09950   0.00596  -0.06500   0.00350
   2.95328   0.99072  18.26093   0.29890   0.10330   0.00807  -0.02760   0.00220
   3.07384   1.94930  13.06884   0.32370   0.10110   0.00702  -0.04930   0.00260
   2.98846   2.01263  16.80378   0.31310   0.10520   0.00742  -0.04450   0.00180
   3.71228   5.52512   3.13050   0.48260   0.12020   0.00681  -0.12260  -0.00370
   4.59736   8.42349  10.09678   0.69020   0.17770   0.01711  -0.20600  -0.01310
   8.94993   6.00936  19.00251   1.23000   0.08570   0.00889  -0.29930   0.00510
   0.89699   5.16607  11.79437   0.12470   0.10670   0.00544  -0.02950   0.00160
   0.99055   7.90660  10.83750   0.20600   0.09990   0.00480  -0.05520   0.00320
   1.91572   2.67207   8.01760   0.20120   0.13790   0.00441  -0.03750  -0.00540
   2.97051   2.09455  10.87234   0.31490   0.09480   0.00675  -0.05150   0.00420
   3.87806   7.09841  13.49737   0.67100   0.10700   0.00594  -0.17530   0.00180
   2.98848   8.92345  16.11182   0.54550   0.11360   0.00818  -0.15330  -0.00010
   3.04467   3.06483  19.07353   0.33500   0.10820   0.00799  -0.05790   0.00110
   6.09239   2.03296  18.34872   0.62210   0.09880   0.01140  -0.08530   0.00290
   6.03427   5.89474  19.81750   0.83580   0.08220   0.00775  -0.19990   0.00640
   5.88259   6.04376  14.17213   0.87600   0.10910   0.00665  -0.21710   0.00080
   5.01717   6.06491  16.18039   0.75020   0.10570   0.00671  -0.18400   0.00170
   6.96561   3.12335   7.11917   0.74960   0.11000   0.00885  -0.15030   0.00000
   0.97303   0.85627  12.71527   0.09410   0.10810   0.00584  -0.00940   0.00130
   0.00000   4.59350  13.96628  -0.00010   0.10920   0.00609   0.00000   0.00100
   6.00963   6.08508  14.11852   0.89910   0.10860   0.00669  -0.22350   0.00090
   0.00000   4.87811  15.89877   0.00010   0.10940   0.00666  -0.00000   0.00090
   1.92415   5.98183  14.66263   0.28980   0.10650   0.00616  -0.07100   0.00160
   0.98641   4.88266  11.92509   0.13200   0.10710   0.00550  -0.03060   0.00150
   4.95228   2.97572  17.39730   0.54650   0.10040   0.00932  -0.09500   0.00190
   1.00535   4.92723   4.89878   0.13080   0.10620   0.00391  -0.03190   0.00110
   3.95240   1.91723   9.69987   0.41060   0.10850   0.00886  -0.06530   0.00050
   6.84612   2.98857   7.37223   0.72990   0.11010   0.00910  -0.14350   0.00010
   0.00000   4.17944   7.00749   0.00080   0.10360   0.00361  -0.00020   0.00290
   2.90101   4.11825   4.83736   0.34610   0.10240   0.00554  -0.07820   0.00110
   4.01347   3.95288   8.89447   0.47990   0.10650   0.00605  -0.10440   0.00110
   0.00000   4.58555  19.03995  -0.00010   0.10970   0.00753   0.00000   0.00090
   0.00000   4.12307   7.00490   0.00050   0.10390   0.00360  -0.00010   0.00280
   0.00000   5.40300  15.05954   0.00010   0.10950   0.00644  -0.00000   0.00090
   4.42629   1.97696  15.83948   0.46990   0.09600   0.00978  -0.06750   0.00250
   2.73880   8.31196  13.25454   0.47540   0.15280   0.00701  -0.13350  -0.00790
   0.00000   4.54982  20.00887   0.00020   0.10900   0.00778  -0.00000   0.00100
   4.02785   4.87986  19.44516   0.51540   0.10480   0.00802  -0.11340   0.00180
   2.94188   2.05224  11.32519   0.31120   0.09680   0.00672  -0.05010   0.00370
   2.10659   2.94761  13.89147   0.23430   0.10730   0.00638  -0.04290   0.00140
   5.15819   7.43914   3.77244   0.88840   0.00490   0.00510  -0.24670   0.02320
   2.90236   3.02166  13.08674   0.32380   0.10360   0.00647  -0.06060   0.00230
   5.98107   6.02634  10.89566   0.88330   0.11190   0.00621  -0.22260   0.00000
   7.91361   5.96880  19.64571   1.08250   0.08580   0.00845  -0.26150   0.00520
   4.03295   8.08025  17.48949   0.63950   0.08300   0.00829  -0.17590   0.00630
   2.02224   3.94636  17.99195   0.24190   0.10830   0.00747  -0.04870   0.00110
   4.91459   7.98764  19.69288   0.69020   0.08870   0.01050  -0.19230   0.00480
   4.87091   5.93090  18.87191   0.70120   0.09030   0.00728  -0.16830   0.00490
   3.01720   0.98660  18.31420   0.30650   0.10160   0.00825  -0.02840   0.00250
   1.04097   6.07968  18.08045   0.15290   0.10850   0.00724  -0.03720   0.00120
   0.95610   0.99612  12.68652   0.09470   0.10790   0.00581  -0.01030   0.00130
   8.97006   5.99842   5.88160   1.24760   0.11100   0.00667  -0.32310  -0.00130
   5.80496   8.97418  17.75539   0.76760   0.11330   0.01557  -0.22950   0.00000
   4.12975   5.99355   5.16670   0.59620   0.10770   0.00488  -0.15430   0.00040
   7.05812   1.90076  17.70898   0.70130   0.09820   0.01240  -0.09400   0.00310
   1.12109   2.20645  10.87946   0.11650   0.10440   0.00521  -0.01930   0.00230
   0.00000   4.81228  10.96883  -0.00020   0.10680   0.00510   0.00000   0.00160
   6.96826   2.97499   5.94381   0.73390   0.10870   0.00943  -0.14580   0.00020
   2.98376   6.07877  11.04958   0.45580   0.11160   0.00536  -0.11470   0.00060
   8.99718   4.91949   4.11820   1.09720   0.10720   0.00687  -0.26660  -0.00080
   8.01600   3.01104  14.05527   0.85640   0.10660   0.01070  -0.15660   0.00110
   2.76010   8.88916  16.54811   0.50940   0.11420   0.00796  -0.14240  -0.00020
   6.81924   0.98252  10.40158   0.64500   0.11180   0.02480  -0.08340   0.00230
   1.88366   2.96334   6.00552   0.20950   0.11080   0.00414  -0.04210   0.00050
   1.02682   2.55941   6.98693   0.10430   0.14060   0.00375  -0.01890  -0.00620
   0.00000   4.80725  13.00904   0.00010   0.10840   0.00580  -0.00000   0.00110
   0.99773   3.69274   6.93101   0.11080   0.13720   0.00364  -0.02340  -0.00560
   5.92766   5.86703  14.83306   0.86230   0.10830   0.00683  -0.21070   0.00090
   7.92371   5.04895  14.36932   1.02340   0.10320   0.00790  -0.23670   0.00160
   0.93958   8.19876  10.86350   0.20520   0.10160   0.00490  -0.05530   0.00270
   6.13279   3.06288  19.83501   0.64670   0.09420   0.01047  -0.10930   0.00370
   1.74245   8.59530   2.93745   0.37550   0.10910   0.00784  -0.10720  -0.00280
   5.95612   5.98510  13.93965   0.88090   0.10960   0.00665  -0.21780   0.00060
   4.94841   1.08631  14.37569   0.49470   0.10380   0.01429  -0.05650   0.00230
   0.00000   5.40091  14.97893  -0.00030   0.10980   0.00640   0.00000   0.00090
   0.00000   3.81718   5.05381  -0.00140   0.12590   0.00366   0.00040  -0.00340
   2.95645   8.20238  10.35094   0.55530   0.11900   0.00737  -0.15540   0.00010
   0.00000   4.80838  10.95533   0.00000   0.10650   0.00510  -0.00000   0.00170
   4.01947   2.03929  16.02421   0.42460   0.09990   0.00831  -0.06210   0.00250
   4.97633   4.99053  16.96646   0.65310   0.10660   0.00758  -0.14760   0.00130
   2.93234   6.01185  17.60746   0.43390   0.10040   0.00689  -0.10510   0.00290
   8.97047   5.03311  16.02759   1.11090   0.09710   0.00874  -0.25450   0.00270
   0.00000   4.37896  11.77062  -0.00000   0.10760   0.00538   0.00000   0.00140
   0.00000   5.02428   9.99749  -0.00000   0.10450   0.00475   0.00000   0.00220
   5.94803   1.92389  17.91236   0.60800   0.10020   0.01137  -0.08180   0.00260
   5.00882   6.99496  11.00520   0.84290   0.11170   0.00643  -0.22270   0.00050
   0.00000   4.66801  13.96072  -0.00000   0.10910   0.00608  -0.00000   0.00100
   1.97840   2.08218  11.88013   0.20760   0.10350   0.00583  -0.03320   0.00250
   0.00000   4.68258  12.99017   0.00010   0.10830   0.00577  -0.00000   0.00120
   0.00000   4.80337  10.81895  -0.00000   0.10610   0.00506   0.00000   0.00170
   2.22139   4.68101   2.76315   0.26590   0.11490   0.00718  -0.06340  -0.00220
   5.84633   6.00621   4.26397   0.82850   0.10840   0.00533  -0.21580  -0.00050
   1.93756   6.06024   9.05876   0.29710   0.10750   0.00476  -0.07550   0.00150
   8.00435   3.15509   8.07181   0.85880   0.11070   0.00960  -0.17140  -0.00010
   2.95356   8.98367  14.56459   0.56470   0.11030   0.00773  -0.15880   0.00070
   7.02618   5.99686   5.99088   0.99770   0.10900   0.00580  -0.25780  -0.00020
   8.98458   1.96282  16.87405   0.85370   0.09670   0.01386  -0.11800   0.00340
   0.00000   4.76254  14.12229  -0.00010   0.10910   0.00614   0.00000   0.00100
   1.00349   5.00100  20.02600   0.13130   0.10830   0.00779  -0.02910   0.00120
   3.17577   7.86328   6.29669   0.61210   0.08160   0.00528  -0.16970   0.00800
   5.19522   2.14190  18.44825   0.54480   0.09320   0.01050  -0.07690   0.00310
   6.10549   3.97153  10.59825   0.72140   0.10850   0.00758  -0.15490   0.00040
   0.15227   2.80001   0.79295   0.01540   0.10480   0.00274  -0.00300  -0.00110
   2.96645   5.90512  17.69172   0.43340   0.10100   0.00692  -0.10430   0.00280
   6.02905   3.05213   7.20142   0.65060   0.10890   0.00820  -0.12900   0.00010
   1.87630   3.92092   9.62954   0.22250   0.10670   0.00478  -0.04820   0.00220
   1.04073   8.04333  10.74076   0.22200   0.10000   0.00476  -0.05960   0.00310
   2.05416   3.02681   5.37646   0.22930   0.10380   0.00483  -0.04640   0.00150
   8.04686   2.93059  16.78011   0.83870   0.09080   0.01127  -0.14520   0.00430
   6.89338   3.99445  18.40502   0.77460   0.09760   0.00963  -0.15540   0.00290
   6.89982   2.94379   8.87748   0.73940   0.11000   0.00922  -0.14230   0.00010
   0.00000   4.35419  17.88772  -0.00000   0.10960   0.00721   0.00000   0.00090
   2.13764   7.79071  19.54099   0.34620   0.09870   0.00777  -0.09230   0.00320
   5.01884   3.97357   6.23951   0.58810   0.10240   0.00626  -0.13020   0.00110
   0.00000   4.70309   8.94974  -0.00010   0.10230   0.00430   0.00000   0.00290
   6.97346   5.94098  10.02481   1.00740   0.11160   0.00648  -0.25410  -0.00020
   8.07845   6.09598   5.28280   1.14230   0.10990   0.00612  -0.29800  -0.00090
   3.00280   2.02649  16.28064   0.31580   0.10490   0.00733  -0.04570   0.00190
   0.00000   4.60644   8.83644   0.00010   0.10220   0.00428  -0.00000   0.00290
   0.00000   4.32766  18.13159   0.00000   0.10970   0.00728   0.00000   0.00090
   3.07422   7.16515  17.33520   0.50250   0.08650   0.00687  -0.13000   0.00590
   5.97404   5.94479   9.18718   0.86880   0.11200   0.00596  -0.21990  -0.00020
   6.79215   2.87811  19.39242   0.69850   0.09420   0.01100  -0.11420   0.00360
   8.96537   4.94822  16.85569   1.08690   0.09780   0.00911  -0.24600   0.00250
   0.00000   5.00653   9.96341   0.00000   0.10470   0.00473  -0.00000   0.00210
   1.79623   7.15635  15.87872   0.30340   0.10440   0.00658  -0.07860   0.00200
   7.99272   3.74636  20.00215   0.83370   0.10590   0.01112  -0.15850   0.00090
   2.00218   7.94793   8.78415   0.40550   0.11290   0.00511  -0.11140   0.00140
   5.95194   5.95451  14.28415   0.87640   0.10920   0.00671  -0.21590   0.00070
   1.00590   8.20483  20.02076   0.18070   0.10840   0.00783  -0.04830   0.00110
   2.11840   6.66594   0.95913   0.31980   0.08710   0.00553  -0.08850   0.00320
   3.12772   2.46515   7.59049   0.33670   0.10820   0.00705  -0.06080  -0.00010
   8.91473   8.95766  13.01980   0.81080   0.15080   0.03798  -0.27270  -0.00830
   2.82079   4.00917   7.87166   0.33460   0.11660   0.00443  -0.07400  -0.00070
   0.00000   9.00000  11.00000   0.00010   0.10650   0.00510  -0.00000   0.00160
   1.06188   5.95062   2.73229   0.14150   0.10670   0.00897  -0.03740  -0.00070
   7.82073   5.07582  12.54446   1.01690   0.10770   0.00746  -0.23840   0.00060
   0.00000   4.54678  20.05761   0.00010   0.10910   0.00779  -0.00000   0.00100
   6.85618   5.96394  16.30866   0.99640   0.10130   0.00736  -0.24340   0.00230
   2.95108   5.00083  15.97818   0.39470   0.10960   0.00692  -0.08980   0.00080
   8.93102   5.93541  17.60874   1.24110   0.08790   0.00853  -0.30200   0.00470
   4.35756   7.85938  18.58537   0.65360   0.08120   0.00869  -0.17860   0.00650
   0.99363   3.30879  10.64709   0.11270   0.10390   0.00506  -0.02250   0.00240
   6.84383   6.00730  16.31091   1.00010   0.10840   0.00735  -0.24500   0.00080
   0.94453   8.23022  14.86336   0.19410   0.10800   0.00639  -0.05190   0.00120
   3.41291   6.53256   1.80036   0.52380   0.06220   0.00559  -0.14240   0.00930
   4.83703   2.11567   6.96011   0.49220   0.11100   0.00965  -0.08500   0.00010
   2.01846   3.00216  10.85019   0.22380   0.10070   0.00538  -0.04280   0.00330
   6.41547   8.15163  11.06739   0.79190   0.16330   0.02655  -0.24350  -0.01060
   0.00000   4.81429  11.00697  -0.00000   0.10650   0.00513   0.00000   0.00160
   9.02806   4.97642  17.97297   1.08370   0.09550   0.00950  -0.24430   0.00280
   4.98531   7.03321  15.17594   0.83910   0.09430   0.00666  -0.21760   0.00450
   5.90480   4.04055   9.85494   0.70210   0.10920   0.00725  -0.15270   0.00020
   6.00000   4.00000  14.00000   0.71060   0.10790   0.00826  -0.14880   0.00070
   0.00000   4.59126  16.21433   0.00000   0.10950   0.00675  -0.00000   0.00090
   1.97180   8.23894   9.64337   0.40880   0.11830   0.00539  -0.11300   0.00000
   0.99170   5.10615  18.07580   0.13400   0.10890   0.00728  -0.03030   0.00100
   3.11548   6.82109   4.21867   0.50500   0.07460   0.00440  -0.13650   0.00740
   0.00000   4.08433   7.92078   0.00050   0.09900   0.00394  -0.00010   0.00380
   3.16227   5.95763  19.88407   0.44760   0.09550   0.00756  -0.10720   0.00380
   3.91545   6.94206  14.27414   0.66440   0.10540   0.00600  -0.17170   0.00220
   3.00959   2.39336   7.11316   0.32200   0.10690   0.00698  -0.05770   0.00010
   4.97204   5.98540   5.03200   0.71170   0.10840   0.00509  -0.18430   0.00000
   5.98725   3.89260   7.94356   0.69670   0.10860   0.00706  -0.15130   0.00010
   2.94038   3.02478  14.86049   0.32770   0.10680   0.00695  -0.06000   0.00150
   8.87401   5.03743   6.42480   1.11920   0.10780   0.00678  -0.27130  -0.00020
   6.06420   3.96369  19.38860   0.68420   0.09840   0.00950  -0.13530   0.00280
   2.64643   8.10138  13.43245   0.47430   0.13550   0.00606  -0.13040  -0.00440
   2.09365   8.96011   8.97280   0.43800   0.17070   0.00745  -0.12580  -0.01210
   2.87613   3.09953  12.68948   0.32250   0.10230   0.00631  -0.06140   0.00270
   8.08715   5.93899  10.75336   1.15810   0.11070   0.00707  -0.29120  -0.00030
   5.94791   4.91940  17.86148   0.75880   0.10210   0.00810  -0.16950   0.00210
   2.01197   8.17942  13.95245   0.40690   0.09770   0.00609  -0.10930   0.00350
   5.98173   3.95224   3.03853   0.66880   0.10660   0.00745  -0.15040  -0.00070
   6.03843   3.11164   6.83219   0.65350   0.10950   0.00819  -0.13100  -0.00010
   4.12895   2.06505  13.97761   0.44030   0.09910   0.00931  -0.06720   0.00190
   4.96122   7.04912  10.92899   0.84050   0.11200   0.00647  -0.22270   0.00050
