NACA 4 digit Error DB20.txt
         c        Lc         t       Cl0      Cla0       Cd0       Cm0      Cma0
   0.01901   0.05559   0.03147   0.01180   0.00900   0.00076   0.00180   0.00140
   0.00561   0.01069   0.08225   0.00050   0.00030   0.00001   0.00020   0.00010
   0.00686   0.02134   0.00974   0.00100   0.00060   0.00005   0.00070   0.00010
   0.01287   0.00945   0.00340   0.00120   0.00000   0.00001   0.00020   0.00010
   0.00090   0.01709   0.00148   0.00080   0.00050   0.00000   0.00030   0.00020
   0.00000   3.62396   0.04140   0.00340   0.00040   0.00004   0.00110   0.00040
   0.00419   0.01274   0.00466   0.00050   0.00060   0.00006   0.00050   0.00000
   0.01221   0.01288   0.06389   0.00050   0.00020   0.00002   0.00020   0.00010
   0.00160   0.04030   0.36012   0.00130   0.00240   0.00002   0.00030   0.00050
   0.00599   0.00216   0.02215   0.00080   0.00000   0.00001   0.00020   0.00010
   0.00078   0.01400   0.05971   0.00040   0.00000   0.00002   0.00010   0.00000
   0.02084   0.00060   0.09659   0.00260   0.00010   0.00003   0.00060   0.00020
   0.00000   0.02417   0.04832   0.00020   0.00000   0.00001   0.00000   0.00010
   0.00905   0.00243   0.01394   0.00080   0.00030   0.00001   0.00020   0.00000
   0.00547   0.01794   0.00517   0.00020   0.00050   0.00003   0.00010   0.00020
   0.00052   0.02363   0.08314   0.00210   0.00030   0.00001   0.00090   0.00010
   0.00802   0.01518   0.00353   0.00030   0.00410   0.00003   0.00050   0.00090
   0.00521   0.01369   0.07143   0.00140   0.00060   0.00001   0.00000   0.00000
   0.00000   0.00037   0.03552   0.00020   0.00000   0.00000   0.00000   0.00000
   0.00187   0.01090   0.01281   0.00140   0.00000   0.00003   0.00030   0.00000
   0.01398   0.02137   0.06098   0.00140   0.00300   0.00001   0.00060   0.00080
   0.00000   0.07428   0.03852   0.00030   0.00050   0.00001   0.00010   0.00010
   0.01753   0.00061   0.14779   0.00130   0.00000   0.00005   0.00000   0.00000
   0.01646   0.00356   0.15568   0.00040   0.00000   0.00002   0.00010   0.00000
   0.00000   0.00914   0.03537   0.00020   0.00020   0.00001   0.00000   0.00000
   0.01416   0.06850   0.15679   0.00380   0.02290   0.00020   0.00060   0.00480
   0.01516   0.00083   0.28483   0.00100   0.00130   0.00005   0.00030   0.00030
   0.00160   0.02640   0.05382   0.00010   0.00030   0.00000   0.00010   0.00010
   0.02651   0.02533   0.00653   0.00350   0.00490   0.00000   0.00090   0.00110
   0.02666   0.02587   0.00914   0.00230   0.01250   0.00001   0.00060   0.00190
   0.00000   0.02822   0.00629   0.00060   0.00030   0.00000   0.00010   0.00000
   0.01609   0.02089   0.05354   0.00140   0.00160   0.00003   0.00040   0.00020
   0.03906   0.00247   0.01734   0.00620   0.00040   0.00003   0.00170   0.00010
   0.00000   0.14650   0.01545   0.00030   0.00020   0.00002   0.00000   0.00000
   0.03583   0.03568   0.23523   0.00100   0.00830   0.00006   0.00040   0.00230
   0.00857   0.00181   0.00394   0.00100   0.00020   0.00001   0.00020   0.00000
   0.00887   0.01956   0.00722   0.00120   0.00040   0.00002   0.00050   0.00010
   0.00280   0.00667   0.02592   0.00140   0.00030   0.00001   0.00030   0.00010
   0.02591   0.06728   0.22981   0.00110   0.00580   0.00036   0.00030   0.00120
   0.00782   0.01408   0.32946   0.00080   0.00070   0.00011   0.00060   0.00030
   0.00182   0.01436   0.00897   0.00090   0.00010   0.00000   0.00030   0.00000
   0.00482   0.00393   0.02182   0.00080   0.00020   0.00000   0.00020   0.00010
   0.00013   0.00371   0.10633   0.00040   0.00010   0.00004   0.00010   0.00000
   0.00000   0.02850   0.05443   0.00150   0.00100   0.00008   0.00040   0.00040
   0.00239   0.01080   0.01315   0.00030   0.00020   0.00001   0.00020   0.00000
   0.00000   0.02615   0.07426   0.00020   0.00030   0.00000   0.00000   0.00000
   0.00116   0.00176   0.06706   0.00200   0.00120   0.00029   0.00060   0.00050
   0.00023   0.01041   0.00287   0.00070   0.00070   0.00001   0.00020   0.00020
   0.01010   0.03640   0.01019   0.00080   0.00010   0.00000   0.00020   0.00000
   0.01472   0.01057   0.05679   0.00600   0.01560   0.00006   0.00140   0.00370
   0.00965   0.00797   0.09719   0.03930   0.03800   0.00103   0.00860   0.00830
   0.00167   0.00475   0.00272   0.00260   0.00250   0.00008   0.00080   0.00080
   0.00377   0.01407   0.03541   0.00180   0.00010   0.00004   0.00070   0.00000
   0.01065   0.00966   0.03816   0.00180   0.00050   0.00002   0.00050   0.00010
   0.00242   0.00646   0.01891   0.00030   0.00000   0.00001   0.00010   0.00010
   0.00000   0.10920   0.05872   0.00010   0.00050   0.00001   0.00000   0.00020
   0.04576   0.00807   0.07046   0.00960   0.02470   0.00000   0.00240   0.00540
   0.00583   0.03585   0.08371   0.00010   0.00060   0.00001   0.00020   0.00010
   0.00741   0.00169   0.00118   0.00040   0.00010   0.00005   0.00000   0.00000
   0.02105   0.05056   0.04176   0.00260   0.00060   0.00002   0.00040   0.00020
   0.00353   0.01003   0.07037   0.00050   0.00180   0.00003   0.00010   0.00040
   0.00549   0.00787   0.01705   0.00030   0.00060   0.00004   0.00010   0.00010
   0.01285   0.01614   0.03820   0.00010   0.00020   0.00003   0.00040   0.00000
   0.00286   0.00271   0.02147   0.00020   0.00050   0.00001   0.00010   0.00010
   0.00821   0.06021   0.05753   0.00310   0.00160   0.00009   0.00120   0.00090
   0.00049   0.00085   0.03562   0.00180   0.00010   0.00001   0.00030   0.00000
   0.00398   0.00386   0.07612   0.00160   0.00010   0.00002   0.00050   0.00000
   0.01481   0.03610   0.44695   0.00050   0.00120   0.00017   0.00010   0.00030
   0.00663   0.02730   0.05592   0.00400   0.00050   0.00000   0.00170   0.00000
   0.00897   0.01182   0.07132   0.00020   0.00050   0.00001   0.00020   0.00010
   0.00679   0.00828   0.00018   0.00120   0.00050   0.00000   0.00030   0.00000
   0.01049   0.01310   0.00396   0.00290   0.00000   0.00001   0.00070   0.00010
   0.00450   0.00165   0.00233   0.00010   0.00010   0.00001   0.00000   0.00000
   0.01423   0.01138   0.04423   0.00000   0.00000   0.00001   0.00000   0.00000
   0.06666   0.04211   0.16438   0.04630   0.04120   0.00026   0.01100   0.00880
   0.35667   0.78478   1.22000   0.01750   0.00110   0.00018   0.00380   0.00030
   0.01465   0.02647   0.01357   0.00150   0.00050   0.00001   0.00030   0.00010
   0.00000   0.05359   0.01439   0.00010   0.00030   0.00000   0.00000   0.00000
   0.00371   0.02884   0.06956   0.00040   0.00010   0.00000   0.00000   0.00000
   0.01041   0.01386   0.15659   0.00450   0.04910   0.00016   0.00130   0.01080
   0.00126   0.00253   0.06404   0.00030   0.00030   0.00005   0.00000   0.00010
   0.00000   0.03183   0.03837   0.00000   0.00020   0.00000   0.00000   0.00010
   0.03498   0.03601   0.30353   0.00250   0.00120   0.00009   0.00040   0.00020
   0.00654   0.02536   0.01070   0.00050   0.00000   0.00002   0.00020   0.00010
   0.00426   0.00041   0.03236   0.00200   0.00010   0.00001   0.00040   0.00000
   0.03414   0.01092   0.05508   0.00560   0.00220   0.00037   0.00130   0.00070
   0.01308   0.01707   0.01305   0.00070   0.00050   0.00001   0.00010   0.00020
   0.00711   0.01175   0.02046   0.00000   0.00830   0.00002   0.00000   0.00260
   0.01777   0.02429   0.14487   0.00030   0.00050   0.00000   0.00020   0.00020
   0.00886   0.02087   0.00336   0.00150   0.00060   0.00003   0.00080   0.00010
   0.00000   0.01570   0.05005   0.00010   0.00050   0.00002   0.00010   0.00020
   0.01569   0.06760   0.18152   0.00150   0.01020   0.00011   0.00030   0.00120
   0.01090   0.00957   0.11421   0.00190   0.00010   0.00005   0.00030   0.00000
   0.02372   0.02062   0.01272   0.00030   0.00050   0.00001   0.00000   0.00020
   0.00000   0.08837   0.03597   0.00040   0.00060   0.00001   0.00020   0.00000
   0.00956   0.01103   0.07005   0.00000   0.00040   0.00001   0.00010   0.00010
   0.00620   0.00460   0.02608   0.00220   0.00030   0.00001   0.00050   0.00010
   0.00543   0.09853   1.38013   0.00170   0.01510   0.00002   0.00020   0.00380
   0.01485   0.02962   0.13702   0.00080   0.00210   0.00009   0.00040   0.00070
   0.00417   0.00329   0.00894   0.00040   0.00020   0.00000   0.00000   0.00010
   0.03414   0.12378   0.82478   0.00710   0.02840   0.00113   0.00080   0.00660
   0.01022   0.01191   0.02078   0.00100   0.00000   0.00001   0.00040   0.00000
   0.00676   0.00629   0.11303   0.00080   0.00000   0.00001   0.00010   0.00010
   0.03603   0.03223   0.16639   0.00110   0.00000   0.00010   0.00010   0.00010
   0.00000   0.04732   0.01324   0.00000   0.00000   0.00000   0.00000   0.00000
   0.00998   0.01861   0.02304   0.00150   0.00050   0.00000   0.00070   0.00000
   0.00245   0.00406   0.04628   0.00010   0.00010   0.00000   0.00020   0.00000
   0.00000   0.12305   0.15301   0.00000   0.00770   0.00002   0.00000   0.00170
   0.00194   0.00332   0.00808   0.00030   0.00020   0.00001   0.00000   0.00000
   0.01899   0.00431   0.16092   0.00000   0.00130   0.00001   0.00030   0.00040
   0.01372   0.00736   0.02577   0.00090   0.00000   0.00001   0.00010   0.00000
   0.01495   0.01413   0.07808   0.00130   0.00280   0.00001   0.00030   0.00090
   0.01580   0.02123   0.06512   0.00290   0.00010   0.00002   0.00080   0.00000
   0.01215   0.00707   0.00920   0.00060   0.00020   0.00002   0.00000   0.00010
   0.01515   0.01463   0.03219   0.00030   0.00100   0.00002   0.00040   0.00020
   0.00862   0.02668   0.10173   0.00060   0.00110   0.00004   0.00010   0.00010
   0.02948   0.00301   0.15674   0.00440   0.00050   0.00003   0.00120   0.00010
   0.01232   0.05603   0.12921   0.00180   0.00020   0.00003   0.00070   0.00000
   0.00410   0.01092   0.03815   0.00120   0.00120   0.00007   0.00020   0.00030
   0.00327   0.00230   0.08096   0.00160   0.00150   0.00001   0.00050   0.00030
   0.02329   0.02429   0.10465   0.00410   0.00050   0.00003   0.00100   0.00010
   0.03706   0.01369   0.07646   0.00520   0.00170   0.00001   0.00160   0.00040
   0.02040   0.02794   0.00558   0.00170   0.00030   0.00000   0.00020   0.00020
   0.02013   0.03097   0.25303   0.00140   0.00560   0.00003   0.00050   0.00110
   0.00013   0.00681   0.02954   0.00120   0.00010   0.00001   0.00010   0.00000
   0.00461   0.02176   0.08238   0.00050   0.00070   0.00024   0.00030   0.00020
   0.00531   0.03376   0.07118   0.00150   0.00030   0.00000   0.00040   0.00010
   0.00356   0.00646   0.06644   0.00080   0.00310   0.00002   0.00050   0.00060
   0.01168   0.00326   0.13292   0.00070   0.00030   0.00000   0.00030   0.00000
   0.00405   0.00000   0.03467   0.00020   0.00030   0.00000   0.00000   0.00010
   0.02029   0.01042   0.06848   0.00080   0.00020   0.00000   0.00000   0.00000
   0.00520   0.02297   0.20859   0.00170   0.00760   0.00033   0.00030   0.00170
   0.00196   0.00171   0.00142   0.00000   0.00050   0.00001   0.00000   0.00010
   0.00000   0.00285   0.03366   0.00030   0.00060   0.00001   0.00010   0.00010
   0.00773   0.01926   0.24768   0.00250   0.00040   0.00003   0.00070   0.00010
   0.01535   0.06104   0.29946   0.00090   0.00080   0.00012   0.00030   0.00030
   0.02437   0.08718   0.02768   0.00150   0.00030   0.00001   0.00040   0.00010
   0.03670   0.03201   0.11969   0.00270   0.00010   0.00000   0.00060   0.00000
   0.00538   0.02077   0.02806   0.00190   0.00060   0.00002   0.00080   0.00010
   0.04095   0.01261   0.01880   0.00240   0.00010   0.00004   0.00020   0.00000
   0.00006   0.00667   0.05135   0.00010   0.00080   0.00001   0.00020   0.00020
   0.00299   0.00654   0.03831   0.00200   0.00110   0.00003   0.00060   0.00010
   0.00120   0.03323   0.00861   0.00060   0.00110   0.00000   0.00030   0.00030
   0.00565   0.02192   0.03115   0.00100   0.00050   0.00002   0.00020   0.00010
   0.01101   0.01823   0.01898   0.00340   0.00370   0.00003   0.00100   0.00080
   0.00258   0.00699   0.02661   0.00010   0.00000   0.00001   0.00000   0.00000
   0.01500   0.01073   0.01035   0.00210   0.00050   0.00000   0.00060   0.00020
   0.00000   0.00555   0.04823   0.00020   0.00020   0.00001   0.00000   0.00000
   0.03769   0.01360   0.06610   0.00140   0.00010   0.00001   0.00020   0.00010
   0.01093   0.03563   0.31361   0.00030   0.00030   0.00000   0.00020   0.00000
   0.00091   0.01018   0.03628   0.00010   0.00020   0.00006   0.00010   0.00000
   0.00759   0.01057   0.02405   0.00080   0.00150   0.00001   0.00030   0.00040
   0.01385   0.00234   0.07348   0.00230   0.00010   0.00001   0.00050   0.00000
   0.00943   0.16010   1.02798   0.00160   0.00220   0.00014   0.00070   0.00030
   0.01802   0.01862   0.05432   0.00290   0.00050   0.00001   0.00060   0.00020
   0.00652   0.02542   0.03650   0.00000   0.00030   0.00000   0.00010   0.00020
   0.00000   0.04320   0.00152   0.00050   0.00050   0.00001   0.00010   0.00010
   0.00335   0.02992   0.03204   0.00280   0.00060   0.00015   0.00120   0.00010
   0.08379   0.13589   1.68029   0.00140   0.00000   0.00001   0.00020   0.00020
   0.01424   0.01307   0.01766   0.00500   0.00120   0.00002   0.00130   0.00020
   0.00000   0.04928   0.02993   0.00000   0.00020   0.00001   0.00000   0.00000
   0.00000   0.14032   0.07173   0.00110   0.00120   0.00006   0.00030   0.00030
   0.00275   0.02333   0.02683   0.00150   0.00000   0.00000   0.00020   0.00010
   0.01707   0.00751   0.02346   0.00180   0.00420   0.00002   0.00030   0.00080
   0.00214   0.03304   0.02231   0.00080   0.00070   0.00009   0.00000   0.00030
   0.02702   0.03211   0.00064   0.00530   0.01330   0.00008   0.00220   0.00270
   0.00669   0.00955   0.00540   0.00110   0.00040   0.00000   0.00030   0.00010
   0.00724   0.00641   0.05120   0.00030   0.00020   0.00002   0.00010   0.00090
   0.00336   0.02029   0.18454   0.00120   0.00030   0.00001   0.00030   0.00000
   0.01478   0.01768   0.00054   0.00140   0.00010   0.00000   0.00030   0.00010
   0.00231   0.00389   0.09004   0.00300   0.00330   0.00000   0.00090   0.00070
   0.00139   0.00793   0.02110   0.00060   0.00000   0.00001   0.00020   0.00000
   0.00666   0.00520   0.07073   0.00040   0.00000   0.00001   0.00010   0.00010
   0.00000   0.14513   0.01650   0.00080   0.01090   0.00020   0.00020   0.00250
   0.02963   0.05537   0.67830   0.00660   0.00800   0.00313   0.00040   0.00030
   0.02239   0.00739   0.46403   0.00150   0.00270   0.00009   0.00020   0.00050
   0.00984   0.02786   0.01749   0.00080   0.00230   0.00000   0.00020   0.00050
   0.00846   0.01227   0.08093   0.00060   0.00020   0.00002   0.00040   0.00000
   0.00884   0.01161   0.00408   0.00070   0.00000   0.00001   0.00000   0.00000
   0.00978   0.03172   0.03929   0.00010   0.00130   0.00000   0.00000   0.00030
   0.00000   0.18751   0.00901   0.00060   0.00050   0.00001   0.00020   0.00020
   0.00019   0.00335   0.06762   0.00030   0.00080   0.00000   0.00020   0.00020
   0.01523   0.03242   0.77469   0.00630   0.01300   0.00276   0.00040   0.00220
   0.02162   0.01271   0.19346   0.00180   0.00050   0.00009   0.00030   0.00000
   0.00950   0.00312   0.06156   0.00390   0.00530   0.00052   0.00050   0.00080
   0.02228   0.01121   0.16211   0.00150   0.00030   0.00001   0.00050   0.00000
   0.00855   0.00215   0.03607   0.00020   0.00000   0.00000   0.00010   0.00010
   0.02743   0.03016   0.25852   0.00400   0.00400   0.00036   0.00140   0.00090
   0.00000   0.00756   0.04961   0.00010   0.00040   0.00000   0.00000   0.00010
   0.01134   0.00116   0.00281   0.00120   0.00020   0.00001   0.00030   0.00000
   0.02358   0.00257   0.01108   0.00220   0.00020   0.00001   0.00050   0.00010
   0.00487   0.00642   0.01429   0.00140   0.00050   0.00000   0.00030   0.00010
   0.00359   0.01285   0.01626   0.00100   0.00020   0.00002   0.00010   0.00010
   0.01472   0.01763   0.00104   0.00670   0.00250   0.00002   0.00200   0.00060
   0.00241   0.00452   0.00826   0.00080   0.00050   0.00001   0.00010   0.00020
   0.00653   0.05289   0.29074   0.00230   0.01000   0.00028   0.00040   0.00100
   0.01659   0.01421   0.00667   0.00120   0.00040   0.00001   0.00020   0.00010
   0.00301   0.01003   0.18532   0.00130   0.00120   0.00004   0.00020   0.00040
   0.01297   0.01302   0.03400   0.00010   0.00010   0.00000   0.00000   0.00010
   0.01827   0.00535   0.10450   0.00960   0.00860   0.00026   0.00200   0.00140
   0.17669   0.39644   0.77095   0.01780   0.00790   0.00229   0.00260   0.00130
   0.00301   0.01540   0.00196   0.00030   0.00000   0.00001   0.00010   0.00000
   0.01881   0.02390   0.04044   0.00170   0.00020   0.00002   0.00070   0.00010
   0.00254   0.00084   0.02335   0.00130   0.00010   0.00001   0.00030   0.00000
   0.00000   0.04120   0.02041   0.00270   0.01520   0.00004   0.00080   0.00360
   0.00092   0.00568   0.03572   0.00120   0.00020   0.00001   0.00040   0.00010
   0.00102   0.02590   0.01253   0.00070   0.00040   0.00006   0.00030   0.00010
   0.00957   0.01716   0.11302   0.00220   0.00100   0.00005   0.00060   0.00010
   0.00000   0.03326   0.07091   0.00140   0.00540   0.00028   0.00040   0.00100
   0.00495   0.01012   0.20404   0.00080   0.00250   0.00042   0.00010   0.00030
   0.02174   0.02999   0.39417   0.00130   0.00010   0.00005   0.00040   0.00000
   0.00984   0.00647   0.09484   0.00290   0.00080   0.00001   0.00070   0.00010
   0.03377   0.12937   1.51178   0.00540   0.00230   0.00003   0.00170   0.00060
   0.00000   0.46876   0.04619   0.00010   0.00060   0.00000   0.00010   0.00020
   0.02049   0.01710   0.02288   0.00130   0.00090   0.00001   0.00010   0.00020
   0.01610   0.01697   0.00073   0.00110   0.00030   0.00002   0.00070   0.00010
   0.00086   0.01260   0.07136   0.00010   0.00030   0.00001   0.00000   0.00020
   0.05607   0.02735   0.12146   0.00860   0.00360   0.00028   0.00190   0.00020
   0.00000   0.41142   0.02102   0.00100   0.00900   0.00014   0.00020   0.00200
   0.00898   0.00997   0.03812   0.00070   0.00060   0.00007   0.00020   0.00000
   0.00000   0.02742   0.03530   0.00010   0.00010   0.00001   0.00000   0.00000
   0.00466   0.00763   0.02913   0.00000   0.00050   0.00002   0.00010   0.00000
   0.02162   0.00656   0.03706   0.00130   0.00060   0.00002   0.00040   0.00020
   0.00696   0.01224   0.00152   0.00080   0.00040   0.00004   0.00040   0.00010
   0.00899   0.01039   0.01393   0.00110   0.00030   0.00004   0.00050   0.00010
   0.00557   0.00905   0.02928   0.00080   0.00170   0.00001   0.00040   0.00030
   0.00244   0.00005   0.00157   0.00000   0.00120   0.00000   0.00010   0.00010
   0.00753   0.01066   0.11043   0.00050   0.00010   0.00003   0.00030   0.00000
   0.00000   0.06139   0.00239   0.00010   0.00020   0.00000   0.00000   0.00000
   0.00742   0.00553   0.04186   0.00140   0.00010   0.00002   0.00030   0.00000
   0.01409   0.02497   0.02358   0.00220   0.00030   0.00003   0.00090   0.00000
   0.00000   0.10295   0.01958   0.00160   0.00130   0.00014   0.00040   0.00040
   0.00830   0.00971   0.02184   0.00000   0.00050   0.00003   0.00010   0.00000
   0.01483   0.00355   0.03816   0.00020   0.00040   0.00001   0.00000   0.00000
   0.01302   0.02513   0.10885   0.00050   0.00000   0.00003   0.00020   0.00000
   0.00009   0.00248   0.04568   0.00120   0.00010   0.00002   0.00030   0.00000
   0.00891   0.00146   0.14097   0.00090   0.00020   0.00001   0.00040   0.00000
   0.00514   0.01243   0.01849   0.00060   0.00030   0.00000   0.00050   0.00000
   0.00406   0.02505   0.19709   0.00200   0.00180   0.00004   0.00060   0.00060
   0.00195   0.00896   0.03609   0.00010   0.00140   0.00001   0.00030   0.00030
   0.00318   0.00077   0.10853   0.00130   0.00220   0.00027   0.00030   0.00030
   0.00413   0.00448   0.02621   0.00100   0.00060   0.00001   0.00020   0.00020
   0.00258   0.01871   0.08083   0.00210   0.00030   0.00002   0.00070   0.00000
   0.00642   0.00039   0.06427   0.00000   0.00000   0.00002   0.00010   0.00000
   0.00620   0.00521   0.01856   0.00170   0.00030   0.00001   0.00030   0.00010
   0.00976   0.01213   0.00001   0.00180   0.00350   0.00029   0.00040   0.00070
   0.00405   0.01795   0.02314   0.00000   0.01480   0.00000   0.00030   0.00320
   0.00008   0.00489   0.05094   0.00040   0.00010   0.00002   0.00010   0.00000
   0.00000   0.08657   0.02942   0.00000   0.00040   0.00001   0.00000   0.00010
   0.00365   0.01078   0.00337   0.00060   0.00050   0.00001   0.00030   0.00020
   0.01536   0.00289   0.03097   0.00040   0.00150   0.00014   0.00030   0.00060
   0.02307   0.01138   0.09998   0.00100   0.00060   0.00004   0.00040   0.00040
   0.03398   0.01034   0.07483   0.00350   0.00300   0.00002   0.00080   0.00070
   0.00880   0.00891   0.25303   0.00180   0.00130   0.00004   0.00030   0.00030
   0.00000   0.11698   0.00223   0.00010   0.00030   0.00002   0.00000   0.00000
   0.00061   0.00548   0.00572   0.00030   0.00020   0.00001   0.00010   0.00000
   0.04931   0.02567   0.00443   0.00640   0.00090   0.00017   0.00150   0.00010
   0.00875   0.01099   0.01429   0.00040   0.00030   0.00000   0.00010   0.00000
   0.02037   0.01288   0.07896   0.00180   0.00000   0.00004   0.00010   0.00000
   0.01796   0.03241   0.20843   0.00110   0.00040   0.00004   0.00060   0.00010
   0.00634   0.04734   0.05786   0.00620   0.00300   0.00029   0.00150   0.00110
   0.01296   0.01276   0.03176   0.00310   0.00100   0.00000   0.00050   0.00010
   0.00541   0.03596   0.03760   0.00040   0.00060   0.00001   0.00010   0.00010
   0.00346   0.02243   0.12873   0.00190   0.00090   0.00001   0.00030   0.00010
   0.00927   0.02544   0.20825   0.00060   0.00050   0.00002   0.00030   0.00000
   0.00114   0.00482   0.02507   0.00110   0.00050   0.00000   0.00010   0.00010
   0.01039   0.00898   0.02431   0.00070   0.00140   0.00001   0.00030   0.00030
   0.00000   0.12758   0.05806   0.00030   0.00000   0.00001   0.00000   0.00010
   0.01151   0.01162   0.02415   0.00020   0.00020   0.00004   0.00040   0.00000
   0.10266   0.03619   0.23993   0.01400   0.00030   0.00012   0.00320   0.00000
   0.01448   0.00554   0.01048   0.00160   0.00020   0.00001   0.00040   0.00000
   0.00107   0.00456   0.13478   0.00060   0.00010   0.00004   0.00020   0.00000
   0.00000   0.05100   0.01060   0.00000   0.00030   0.00000   0.00000   0.00010
   0.00701   0.00563   0.02542   0.00000   0.00030   0.00000   0.00010   0.00000
   0.00194   0.01856   0.03391   0.00020   0.00020   0.00001   0.00010   0.00000
   0.02533   0.02495   0.11719   0.00280   0.00280   0.00002   0.00060   0.00080
   0.03799   0.02730   0.06621   0.00210   0.00010   0.00057   0.00020   0.00010
   0.01804   0.01095   0.14320   0.00030   0.00010   0.00002   0.00020   0.00000
   0.01261   0.11492   0.30615   0.01300   0.00080   0.00071   0.00210   0.00010
   0.04075   0.05721   0.04787   0.00740   0.00070   0.00107   0.00170   0.00030
   0.00897   0.00361   0.00803   0.00100   0.00040   0.00000   0.00020   0.00000
   0.01350   0.02654   0.10886   0.00200   0.00170   0.00003   0.00070   0.00030
   0.00947   0.00707   0.00876   0.00120   0.00050   0.00003   0.00030   0.00010
   0.00282   0.00446   0.01638   0.00030   0.00030   0.00003   0.00010   0.00010
   0.00273   0.00029   0.11537   0.00040   0.00050   0.00000   0.00020   0.00020
   0.00000   0.00548   0.00311   0.00020   0.00030   0.00000   0.00000   0.00000
   0.00000   0.02740   0.03316   0.00110   0.00130   0.00003   0.00030   0.00040
   0.00001   0.00804   0.03692   0.00100   0.00000   0.00000   0.00020   0.00010
   0.01107   0.00254   0.00661   0.00140   0.00540   0.00000   0.00030   0.00150
   0.00323   0.01772   0.01784   0.00140   0.00010   0.00000   0.00040   0.00000
   0.00851   0.01501   0.00801   0.00070   0.00010   0.00001   0.00030   0.00010
   0.00059   0.02734   0.03055   0.00080   0.00000   0.00001   0.00000   0.00000
   0.00612   0.00297   0.00892   0.00070   0.00010   0.00000   0.00020   0.00000
   0.00505   0.00833   0.04496   0.00070   0.00000   0.00002   0.00010   0.00010
   0.00142   0.00399   0.04253   0.00000   0.00010   0.00000   0.00010   0.00010
   0.02684   0.01444   0.07550   0.00270   0.00090   0.00002   0.00040   0.00010
   0.00755   0.00112   0.00464   0.00060   0.00060   0.00000   0.00010   0.00010
   0.00031   0.00313   0.04614   0.00050   0.00020   0.00004   0.00010   0.00000
   0.00663   0.03822   0.16851   0.00150   0.01010   0.00003   0.00060   0.00160
   0.01911   0.05104   0.04776   0.00020   0.00240   0.00001   0.00010   0.00080
   0.00169   0.04176   0.59258   0.00020   0.00060   0.00006   0.00030   0.00010
   0.00190   0.01019   0.31216   0.00340   0.00010   0.00011   0.00050   0.00010
   0.00446   0.00017   0.05643   0.00350   0.02150   0.00010   0.00120   0.00530
   0.00235   0.00180   0.05732   0.00020   0.00010   0.00000   0.00010   0.00010
   0.00000   0.02794   0.06552   0.00040   0.00000   0.00003   0.00010   0.00010
   0.02453   0.03633   0.13970   0.00110   0.00050   0.00002   0.00020   0.00010
   0.00408   0.01757   0.00216   0.00080   0.00020   0.00005   0.00020   0.00010
   0.00000   0.04291   0.09093   0.00240   0.00330   0.00003   0.00060   0.00080
   0.00564   0.02794   0.00134   0.00030   0.00010   0.00000   0.00000   0.00000
   0.02048   0.00221   0.00180   0.00140   0.00030   0.00000   0.00020   0.00010
   0.00398   0.01517   0.19651   0.00030   0.00020   0.00001   0.00000   0.00010
   0.00410   0.02215   0.11769   0.00000   0.00020   0.00000   0.00020   0.00000
   0.00279   0.00114   0.08498   0.00010   0.00020   0.00003   0.00020   0.00000
   0.00004   0.00451   0.09691   0.00030   0.00060   0.00006   0.00010   0.00010
   0.01065   0.00265   0.05204   0.00210   0.03910   0.00008   0.00060   0.00920
   0.01634   0.03639   0.20198   0.00060   0.00060   0.00029   0.00020   0.00010
   0.01545   0.01472   0.07563   0.00120   0.00410   0.00005   0.00060   0.00110
   0.01001   0.01131   0.08903   0.00040   0.00020   0.00002   0.00000   0.00000
   0.00898   0.10459   0.00758   0.00120   0.00010   0.00001   0.00020   0.00000
   0.00939   0.01449   0.02117   0.00090   0.00110   0.00002   0.00010   0.00030
   0.00828   0.00617   0.03049   0.00130   0.00010   0.00001   0.00030   0.00000
   0.02844   0.02094   0.02728   0.00310   0.00000   0.00002   0.00070   0.00000
   0.00031   0.00149   0.02625   0.00120   0.00030   0.00001   0.00030   0.00000
   0.02224   0.00339   0.10051   0.00680   0.00580   0.00037   0.00150   0.00100
   0.01245   0.01485   0.17537   0.00070   0.00130   0.00013   0.00010   0.00040
   0.00714   0.00327   0.00052   0.00090   0.00030   0.00001   0.00010   0.00010
   0.00567   0.00126   0.01719   0.00040   0.00000   0.00001   0.00010   0.00010
   0.01201   0.01554   0.00332   0.00150   0.00010   0.00001   0.00060   0.00010
   0.00285   0.00662   0.07933   0.00220   0.00080   0.00000   0.00070   0.00020
   0.03654   0.03057   0.05666   0.00080   0.00430   0.00045   0.00050   0.00090
   0.00000   0.00579   0.00901   0.00060   0.00050   0.00001   0.00020   0.00010
   0.00133   0.02449   0.04118   0.00110   0.00020   0.00001   0.00030   0.00000
   0.01012   0.00780   0.04686   0.00080   0.00040   0.00000   0.00030   0.00010
   0.01157   0.03172   0.06153   0.00040   0.00010   0.00000   0.00030   0.00010
   0.01193   0.17400   0.02413   0.01040   0.03070   0.00153   0.00290   0.00650
   0.00884   0.00991   0.06737   0.00100   0.00010   0.00003   0.00010   0.00010
   0.01285   0.00848   0.04920   0.00300   0.00060   0.00000   0.00070   0.00020
   0.03350   0.04197   0.64295   0.00260   0.00890   0.00018   0.00080   0.00220
   0.00301   0.00216   0.01454   0.00040   0.00000   0.00002   0.00010   0.00010
   0.02412   0.01838   0.00931   0.00280   0.00030   0.00002   0.00040   0.00010
